seed,score,class_imbalance,split_dev,n_train,n_eval,eval_pct,n_eval_sources,eval_left,eval_centre,eval_right,train_left,train_centre,train_right
7062,0.41475740699689745,0.42634029409160845,0.156465096080773,44050,2005,4.353490391922701,111,0.4952618453865337,0.3122194513715711,0.19251870324189527,0.3232917139614075,0.261316685584563,0.4153916004540295
9314,0.41478356823100804,0.46084450484096484,0.0737596352187602,40241,5814,12.624036478123982,111,0.5201238390092879,0.304609563123495,0.17526659786721707,0.30342188315399715,0.2575979722173902,0.4389801446286126
8488,0.4147843653905241,0.4352695297453007,0.1351427640864184,30620,15435,33.51427640864184,111,0.23194039520570134,0.14473598963394882,0.6233236151603498,0.3806009144350098,0.3234160679294579,0.2959830176355323
2031,0.4147858372437595,0.4706554012106051,0.05022255998262948,39157,6898,14.977744001737053,111,0.5661061177152797,0.05784285300086982,0.37605102928385037,0.28932247107796816,0.29976760221671733,0.4109099267053145
4163,0.4149023917841633,0.4585907654257934,0.07964390402779287,33176,12879,27.964390402779287,111,0.10148303439708052,0.3685845174314776,0.5299324481714419,0.41979141548107063,0.22275138654449,0.35745719797443937
9941,0.4149097305463565,0.4631808565014205,0.06865704049506027,40006,6049,13.134295950493973,111,0.27690527359894196,0.49512316085303354,0.22797156554802447,0.3389241613757936,0.22851572264160375,0.43256011598260263
2290,0.4149393482878061,0.41135383971288736,0.1931603517533384,27948,18107,39.31603517533384,111,0.2563649417352405,0.13226928812061634,0.6113657701441432,0.37898955202518964,0.34857592672105336,0.272434521253757
8656,0.4149515463683936,0.4813358099152344,0.025252415590055366,38007,8048,17.474758440994464,111,0.5714463220675944,0.19582504970178927,0.2327286282306163,0.27981687583866127,0.2778698660773016,0.44231325808403715
3512,0.414972588900149,0.4792809882816802,0.030268157637607207,38238,7817,16.97318423623928,111,0.4724318792375592,0.36151976461558144,0.16604835614685942,0.3018201788796485,0.24350122914378367,0.4546785919765678
7319,0.4149766813845559,0.4675174620402066,0.05851699055477144,34149,11906,25.851699055477145,111,0.5044515370401478,0.323618343692256,0.17193011926759616,0.27022753228498636,0.2425839702480307,0.48718849746698295
3511,0.41498106548672753,0.4906673882091174,0.002974704158071856,36707,9348,20.297470415807187,111,0.3855370132648695,0.4541078305519897,0.16035515618314078,0.3168333015501131,0.2149998637861988,0.46816683466368814
1559,0.41500243174784834,0.4811853928830913,0.025816957985017902,35655,10400,22.58169579850179,111,0.3967307692307692,0.43817307692307694,0.16509615384615384,0.31154115832281587,0.21259290422100688,0.4758659374561773
3605,0.4150296281840703,0.4456120759023148,0.11130170448376941,31718,14337,31.130170448376944,111,0.10797237915881984,0.3432377763827858,0.5487898444583944,0.43149000567501106,0.2275048868150577,0.3410051075099313
8677,0.4150449961114018,0.4860784664459854,0.014243838888285731,36188,9867,21.424383888828576,111,0.1340833079963515,0.21718860849295632,0.6487280835106922,0.38440919641870236,0.27616889576655246,0.33942190781474524
1323,0.4150556561842851,0.4234446934085533,0.16460753446965581,29263,16792,36.46075344696558,111,0.3611243449261553,0.051810385898046686,0.587065269175798,0.3133650001708642,0.385025458770461,0.30160954105867477
3428,0.41507390207276074,0.48315012945942526,0.021387471501465638,37829,8226,17.861252849853436,111,0.5167760758570387,0.31911013858497445,0.16411378555798686,0.2903328134499987,0.25144730233418805,0.4582198842158133
3861,0.4150756910453609,0.477543875745862,0.034849636304418646,38449,7606,16.515036369558135,111,0.5695503549829082,0.1112279779121746,0.3192216671049172,0.2835444354859684,0.29366173372519444,0.42279383078883714
6846,0.41511648382902355,0.4546049516931563,0.0900662251655629,32696,13359,29.00662251655629,111,0.343663447862864,0.03623025675574519,0.6201062953813908,0.3255138243210179,0.3564044531441155,0.31808172253486666
8343,0.41517685332704624,0.4457850739104846,0.11147540983606558,31710,14345,31.147540983606557,111,0.27159288950853955,0.09982572324851864,0.6285813872429418,0.3575528224534847,0.33759066540523497,0.30485651214128034
2303,0.41522873507570845,0.4823044317049564,0.024036478123982213,37951,8104,17.59635218760178,111,0.1525172754195459,0.2006416584402764,0.6468410661401777,0.3688440357302838,0.2769623988827699,0.35419356538694635
2450,0.4152359555995173,0.48418017958698206,0.019563565302355895,37745,8310,18.04364346976441,111,0.08868832731648617,0.35716004813477736,0.5541516245487365,0.38407736123989933,0.24291959199894025,0.3730030467611604
2301,0.41530399706330745,0.45092767893974345,0.09964173271088916,41433,4622,10.035826728911085,111,0.3885763738641281,0.43119861531804415,0.18022501081782777,0.3243308473921753,0.2448290010378201,0.4308401515700046
26,0.41530553287872707,0.47725745608949743,0.0364564108131582,38523,7532,16.35435891868418,111,0.10608072225172598,0.2496016994158258,0.6443175783324482,0.3747112114840485,0.2662565220777198,0.3590322664382317
7270,0.4154199460056709,0.47187509791490156,0.0498317229399631,39139,6916,15.01682770600369,111,0.36524002313475995,0.4650086755349913,0.1697513013302487,0.32468892920105263,0.22793121949973172,0.4473798512992156
9326,0.41545003510277523,0.48339703738463496,0.022299424601020496,35817,10238,22.229942460102052,111,0.0890798984176597,0.2743699941394804,0.6365501074428599,0.39986598542591506,0.26043498897171735,0.3396990256023676
7419,0.4154607710479896,0.4837315810084489,0.021539463684724786,35852,10203,22.15394636847248,111,0.30853670489071844,0.04390865431735764,0.6475546407919239,0.33710811112350775,0.32603480977351335,0.3368570791029789
9756,0.4154927739147446,0.4489533771228194,0.10513516447725546,32002,14053,30.513516447725546,111,0.5552551056713869,0.07279584430370739,0.3719490500249057,0.2322042372351728,0.34729079432535465,0.42050496843947255
5795,0.4155162501690802,0.4705247301750913,0.053457822169145575,34382,11673,25.345782216914557,111,0.49575944487278334,0.028270367514777694,0.475970187612439,0.27476586586004303,0.3434064335989762,0.38182770054098075
4433,0.4155560413731165,0.4843336754181663,0.02047551840191078,37787,8268,17.952448159808924,111,0.35401548137397193,0.4824625060474117,0.16352201257861634,0.3256940217535131,0.2156297139227777,0.4586762643237092
3337,0.4155836710159514,0.4850220727402361,0.018933883400282264,35972,10083,21.893388340028228,111,0.08826738073985917,0.3858970544480809,0.52583556481206,0.3987545869009229,0.22923384854887136,0.37201156455020573
7769,0.4156417322761289,0.42686421841162453,0.1587449788296602,44155,1900,4.125502117033982,111,0.5442105263157895,0.17526315789473684,0.2805263157894737,0.321594383422036,0.267330993092515,0.411074623485449
6020,0.41571926329742503,0.4368367400772343,0.1351210509173814,43067,2988,6.487894908261861,111,0.5491967871485943,0.2600401606425703,0.19076305220883535,0.3156244920704948,0.26377504818074166,0.42060045974876353
8985,0.4157449095402147,0.45040497869452806,0.10265986320703507,41572,4483,9.734013679296494,111,0.12424715592237341,0.48873522194958735,0.38701762212803925,0.3530501298951217,0.23924757048013084,0.4077022996247474
8464,0.41591175324598684,0.47314713433703287,0.048746064488112056,39089,6966,15.125393551188795,111,0.2828021820269882,0.07493540051679587,0.6422624174562159,0.33932819974929007,0.29714241858323315,0.3635293816674768
5569,0.41592050992295093,0.49172648832529264,0.004190641624145036,36651,9404,20.419064162414504,111,0.5312632922160783,0.3089111016588686,0.15982560612505317,0.2793375351286459,0.2518894436713869,0.4687730211999673
6577,0.4159247573094561,0.48182693392966036,0.02796656171968301,38132,7923,17.2033438280317,111,0.08986495014514705,0.34065379275526947,0.5694812570995835,0.3808349942305675,0.24750865414874645,0.37165635162068605
2420,0.41593300140772516,0.4774618516709763,0.038475735533601146,38616,7439,16.152426446639886,111,0.49710982658959535,0.3359322489581933,0.16695792445221133,0.2987362751191216,0.2495856639734825,0.4516780609073959
6687,0.4159342105986964,0.4883747344303647,0.012289653674953854,36278,9777,21.228965367495388,111,0.47683338447376494,0.3616651324537179,0.16150148307251713,0.291416285352004,0.23708583714647996,0.47149787750151606
47,0.41598192951861934,0.42468992622485147,0.16532406904787755,44458,1597,3.4675930952122465,111,0.18346900438321853,0.19849718221665624,0.6180338134001252,0.33606999865041165,0.2658689099824553,0.398061091367133
2772,0.4160797144072753,0.46989867963733106,0.05721420041255021,34209,11846,25.721420041255023,111,0.284990714165119,0.07437109572851595,0.640638190106365,0.346633926744424,0.32903621853898096,0.32432985471659503
5872,0.4160864188615805,0.4740715444599355,0.04722614265552058,39019,7036,15.277385734447943,111,0.2527003979533826,0.5005685048322911,0.24673109721432632,0.34485763346062176,0.2207898716010149,0.43435249493836336
2660,0.4161032180997034,0.4659209161861958,0.06685484746498749,33765,12290,26.68548474649875,111,0.3110659072416599,0.05028478437754272,0.6386493083807974,0.33795350214719383,0.3411520805567896,0.3208944172960166
8095,0.41615438040371855,0.47557807537670765,0.04388231462381936,38865,7190,15.611768537618065,111,0.568567454798331,0.09040333796940195,0.34102920723226704,0.28678759809597326,0.29556155924353533,0.41765084266049146
1282,0.41617245321241436,0.47562629103206483,0.04383888828574528,34825,11230,24.38388882857453,111,0.09296527159394478,0.2944790739091719,0.6125556544968833,0.4074659009332376,0.25355348169418523,0.3389806173725772
5983,0.41618869705464856,0.489812159745346,0.009857778742807494,36390,9665,20.98577787428075,111,0.2887739265390585,0.06063114330056906,0.6505949301603725,0.34193459741687277,0.3174223687826326,0.34064303380049465
5384,0.41630970881534823,0.4733399416234998,0.04987514927803713,34547,11508,24.987514927803716,111,0.09410844629822732,0.4537712895377129,0.45212026416405976,0.4096158856051177,0.20016209801140475,0.3902220163834776
9199,0.41632837177584814,0.4785822071265512,0.03736836391271306,35123,10932,23.736836391271307,111,0.5700695206732528,0.13117453347969266,0.2987559458470545,0.25629929106283633,0.304729094895083,0.4389716140420807
4193,0.4163371613329103,0.4896072425208442,0.01094343719465854,36340,9715,21.094343719465854,111,0.476376737004632,0.36273803396809057,0.1608852290272774,0.2918547055586131,0.23701155751238304,0.47113373692900384
901,0.4163534117178055,0.47949246712462773,0.03528389968515905,38469,7586,16.471610031484097,111,0.5705246506722911,0.14922225151595042,0.2802530978117585,0.2835010008058437,0.28607450154669994,0.4304244976474564
7045,0.41636028046008056,0.4936084277487177,0.001433069156443395,36910,9145,19.856693084355662,111,0.44822307271733186,0.3928922908693275,0.15888463641334064,0.30167976158222704,0.23148198320238417,0.4668382552153888
1546,0.4163800199469684,0.46304385285886196,0.07486700683964825,40292,5763,12.513299316035177,111,0.1965989935797328,0.4950546590317543,0.3083463473885129,0.3499702174128859,0.23041794897250076,0.41961183361461335
9414,0.41641115567039344,0.4696458850574051,0.0591466724568451,39568,6487,14.085332754315491,111,0.13765993525512563,0.22182827192847232,0.640511792816402,0.3624393449251921,0.2703699959563283,0.3671906591184796
6323,0.41641847197872617,0.39149971752511625,0.24672673976766907,25481,20574,44.67267397676691,111,0.2724798289102751,0.1260814620394673,0.6014387090502576,0.3778501628664495,0.3745143440210353,0.2476354931125152
8917,0.41643571576430183,0.4008741670074269,0.2242970361524264,26514,19541,42.429703615242644,111,0.13034133360626377,0.28790747658768745,0.5817511898060488,0.4785019235121068,0.24556837896960096,0.2759296975182922
8662,0.4164799826890552,0.48776443274837133,0.015937466073173367,36110,9945,21.59374660731734,111,0.5746606334841629,0.15635997988939165,0.26897938662644544,0.263611188036555,0.2930490168928275,0.44333979507061755
6759,0.4164957321526599,0.46508232590316134,0.07043752035609596,33600,12455,27.043752035609597,111,0.376796467282216,0.030991569650742675,0.5922119630670414,0.3137202380952381,0.3497321428571429,0.33654761904761904
3728,0.4165141243961502,0.46613530801780495,0.06798393225491262,33713,12342,26.798393225491264,111,0.47107438016528924,0.03046507859342084,0.4984605412412899,0.27941743541067243,0.3488565241894818,0.37172604039984575
335,0.41652609367694904,0.4263477802512645,0.16352187601780477,29313,16742,36.35218760178048,111,0.2786405447377852,0.10249671484888305,0.6188627404133318,0.3605567495650394,0.3555077951762017,0.2839354552587589
1107,0.41653733758626155,0.4851006423452604,0.022559982629464792,37883,8172,17.744001737053523,111,0.08822809593734704,0.28279490944689184,0.6289769946157612,0.3831005992133675,0.2593775572156376,0.3575218435709949
7628,0.41654072368842054,0.46253363720412244,0.07673433937683205,33310,12745,27.673433937683207,111,0.3143978030600235,0.04864652805021577,0.6369556688897607,0.3370459321525068,0.34575202641849295,0.3172020414290003
1224,0.4165724810187038,0.46721870881582556,0.06561719682987732,39866,6189,13.43828031701227,111,0.3355954112134432,0.49232509290677007,0.17207949587978671,0.33003060251843674,0.22801384638539107,0.4419555510961722
5852,0.4165902954905103,0.39668060023185175,0.23497991531864076,26022,20033,43.49799153186408,111,0.4990765237358359,0.06519243248639744,0.43573104377776667,0.20121435708246868,0.4162247329182999,0.3825609099992314
6287,0.41659365370713186,0.423520055327806,0.17057865595483662,28988,17067,37.05786559548366,111,0.201089822464405,0.1814612995839925,0.6174488779516025,0.407133986477163,0.3118531806264661,0.2810128328963709
3001,0.41660636311072774,0.48868074477819534,0.01424383888828576,37500,8555,18.575616111171424,111,0.2930450029222677,0.056925774400935124,0.6500292226767972,0.33938666666666667,0.31066666666666665,0.3499466666666667
5130,0.4166226552286886,0.44748906575285186,0.11316903702095321,31632,14423,31.316903702095324,111,0.30271094779172153,0.4872772654787492,0.21001178672952922,0.3435761254425898,0.16151365705614568,0.4949102175012645
7986,0.4166314227027461,0.49179854304513715,0.006861361415698625,37160,8895,19.31386385843014,111,0.08487914558740865,0.33861720067453627,0.5765036537380551,0.3896393972012917,0.24555974165769645,0.36480086114101185
1715,0.41665398625432126,0.4636361706775982,0.07454130930409292,33411,12644,27.454130930409292,111,0.41260677000949064,0.0317146472635242,0.5556785827269851,0.2998114393463231,0.35126156056388613,0.3489270000897908
9174,0.41666782540901415,0.4590904232838798,0.08550645966778853,40782,5273,11.449354033221148,111,0.10961501991276314,0.4930779442442632,0.39730703584297367,0.3593742337305674,0.2338531705164043,0.4067725957530283
6982,0.41673060212680335,0.472575791565926,0.053392682662034535,39303,6752,14.660731733796547,111,0.09449052132701422,0.41898696682464454,0.4865225118483412,0.37137114215199857,0.23682670534055925,0.39180215250744216
4387,0.4167821408893956,0.4771038420024037,0.04273151666485722,34876,11179,24.273151666485724,111,0.09222649610877538,0.3370605599785312,0.5707129439126934,0.407242803073747,0.23996444546392934,0.35279275146232364
6096,0.41681138696413145,0.49441455484472835,0.001302790142221233,36784,9271,20.130279014222126,111,0.25488081113148525,0.09222306115845108,0.6528961277100637,0.349907568508047,0.3067094388864724,0.34338299260548066
521,0.41681437494511286,0.49404860150864827,0.0021930300727391328,36945,9110,19.78069699272609,111,0.08375411635565312,0.34533479692645447,0.5709110867178925,0.3916903505210448,0.24336175395858708,0.3649478955203681
5236,0.4169501640618257,0.4667987107175727,0.06813592443817176,39982,6073,13.186407556182825,111,0.4380042812448543,0.030133377243536968,0.5318623415116087,0.31449152118453305,0.29898454304436994,0.386523935771097
2057,0.4169524362548601,0.4646130864947305,0.0733905113451308,33464,12591,27.33905113451308,111,0.20133428639504408,0.16067032006989118,0.6379953935350647,0.37948242887879513,0.3022352378675592,0.3182823332536457
8510,0.41698712842655217,0.4708320184951387,0.05860384323091955,39543,6512,14.139615676908047,111,0.09536240786240786,0.4563882063882064,0.4482493857493858,0.3695470753357105,0.23177300660040967,0.3986799180638798
3978,0.4170079050478849,0.3680457436533001,0.30537400933666264,22780,23275,50.53740093366626,111,0.5148012889366272,0.14590762620837808,0.33929108485499465,0.14275680421422302,0.3837137840210711,0.47352941176470587
9035,0.4170233772667128,0.4688749179390498,0.06344587992617523,39766,6289,13.655412007382479,111,0.5509619971378598,0.27778661154396567,0.1712513913181746,0.2959563446160036,0.2612784791027511,0.4427651762812453
2560,0.4170695818886041,0.4934878066540357,0.0045597654977743984,37054,9001,19.54402345022256,111,0.14898344628374624,0.5102766359293411,0.34073991778691254,0.3749392778107627,0.2035947536028499,0.4214659685863874
7132,0.41715515005284476,0.4722158072983414,0.055954836608403,39421,6634,14.4045163391597,111,0.5104009647271631,0.3200180886343081,0.1695809466385288,0.3005504680246569,0.2540270414246214,0.4454224905507217
2649,0.41715539509657895,0.4816343027743731,0.033351427640864184,35308,10747,23.33514276408642,111,0.2985019075090723,0.054992090816041686,0.646506001674886,0.3406026962727994,0.32700804350288887,0.33238926022431176
1463,0.4171735084282846,0.46946892838475557,0.06262077950276845,39728,6327,13.737922049723156,111,0.565512881302355,0.11838153943417101,0.316105579263474,0.29339508658880387,0.28664921465968585,0.4199556987515103
9327,0.41719980375751575,0.47894893531081284,0.03997394419715558,38685,7370,16.002605580284442,111,0.4610583446404342,0.37272727272727274,0.16621438263229307,0.30595838180173196,0.24272974020938348,0.45131187798888456
6418,0.4172493068081258,0.48941757291787136,0.015047226142655523,37537,8518,18.49527738573445,111,0.5754872035689129,0.23068795491899508,0.19382484151209203,0.2752484215573967,0.2709859605189546,0.45376561792364867
388,0.4172498713589704,0.44641739198887875,0.11824991857561612,42290,3765,8.17500814243839,111,0.10756972111553785,0.46374501992031875,0.42868525896414345,0.3506502719318988,0.24570820524946796,0.40364152281863325
3582,0.41725415425344137,0.44067958750528524,0.13203778091412444,42925,3130,6.796221908587559,111,0.5511182108626198,0.22651757188498403,0.22236421725239616,0.3147117064647641,0.26623179965055327,0.4190564938846826
4627,0.4172649882824405,0.4520156335808309,0.10487460644881122,41674,4381,9.512539355118879,111,0.10477060031956174,0.4535494179411093,0.44167998173932893,0.35453760138215673,0.24355713394442577,0.4019052646734175
4067,0.41730516725223643,0.47437478540849903,0.05137335794159159,34478,11577,25.13733579415916,111,0.3893927615098903,0.026345339898073767,0.5842618985920359,0.31109693137652994,0.3431753581994315,0.3457277104240385
9339,0.41738063466792996,0.39964441417952523,0.23102811855390293,26204,19851,43.10281185539029,111,0.3287995566973956,0.06568938592514231,0.6055110573774621,0.33227751488322393,0.41341016638681116,0.2543123187299649
3996,0.41751615219398264,0.49474777826096256,0.003322114862664205,36691,9364,20.33221148626642,111,0.08340452797949595,0.36800512601452373,0.5485903460059803,0.3939113134011065,0.2368700771306315,0.36921860946826196
7117,0.417543326841763,0.4694519916436399,0.0641407013353599,39798,6257,13.585929866464012,111,0.09605242128815726,0.48953172446859516,0.41441585424324756,0.3676817930549274,0.2280014071058847,0.4043167998391879
7909,0.4176886333482065,0.46893420823808335,0.06596460753446964,33806,12249,26.596460753446966,111,0.22956976079679975,0.497999836721365,0.27243040248183525,0.3674495651659469,0.17857776726024965,0.45397266757380345
1704,0.41771041141034093,0.4847668354827401,0.02805341439583109,38136,7919,17.194658560416894,111,0.08839499936860715,0.33615355474176034,0.5754514458896325,0.38110971260751,0.24845290539123138,0.37043738200125864
7180,0.41773145880207796,0.49369526662038166,0.006709369232439477,36535,9520,20.67093692324395,111,0.577626050420168,0.2346638655462185,0.18771008403361344,0.26645682222526346,0.27105515259340357,0.462488025181333
4448,0.41780461031489824,0.4714616688540493,0.06036260992291825,39624,6431,13.963739007708176,111,0.5159384232623231,0.31410356087700203,0.16995801586067485,0.3007268322228952,0.25532505552190593,0.44394811225519887
2400,0.4178245169430832,0.4784068720444759,0.04377374877863424,38860,7195,15.622625122136578,111,0.2660180681028492,0.08908964558721334,0.6448922863099374,0.34276891405043747,0.29583118888317034,0.3613998970663922
8328,0.417826392141038,0.45413648382176414,0.10203018130496147,41543,4512,9.796981869503854,111,0.18439716312056736,0.18284574468085107,0.6327570921985816,0.3466769371494596,0.2722961750475411,0.3810268878029993
5215,0.41788676754117515,0.44999399437267484,0.1122136575833243,42012,4043,8.778634241667572,111,0.5557754142963146,0.18773188226564433,0.25649270343804104,0.30912596401028275,0.27082738265257544,0.42004665333714175
5768,0.41790966764624315,0.4888263565605991,0.019107588752578453,37724,8331,18.089241124742156,111,0.16420597767374864,0.18569199375825232,0.650102028567999,0.36756441522638106,0.2807231470681794,0.35171243770543953
2905,0.41791278844978963,0.45462426951276974,0.10120508088155467,32183,13872,30.120508088155468,111,0.25598327566320644,0.4908448673587082,0.25317185697808536,0.36301774228630024,0.16555324239505328,0.4714290153186465
777,0.4179191360627458,0.4881274121073015,0.020822929106503074,35885,10170,22.08229291065031,111,0.33313667649950834,0.019469026548672566,0.647394296951819,0.3301100738470113,0.3327016859412011,0.33718824021178767
7614,0.4179234985543432,0.45784481211998634,0.09351861904244925,41151,4904,10.648138095755076,111,0.22838499184339314,0.4924551386623165,0.2791598694942904,0.3429807295083959,0.236251852931885,0.4207674175597191
5979,0.4179456380113682,0.472366204393474,0.05875583541417867,34138,11917,25.875583541417868,111,0.550641940085592,0.2798523118234455,0.1695057480909625,0.2540277696408694,0.25783584275587323,0.4881363876032574
5375,0.41795605689448434,0.42641498091654123,0.16908044729128213,29057,16998,36.908044729128214,111,0.32109659959995296,0.06000705965407695,0.6188963407459701,0.33644216539904326,0.3825928347730323,0.28096499982792444
9225,0.4179718141623614,0.4698223453348844,0.0649658017587667,33852,12203,26.496580175876673,111,0.3816274686552487,0.447594853724494,0.1707776776202573,0.31244830438378823,0.19718185040765687,0.49036984520855487
6152,0.41797534771458833,0.4238415519989386,0.1753338399739442,28769,17286,37.533383997394424,111,0.2226078907786648,0.1597824829341664,0.6176096262871688,0.3957732281274983,0.3258715979005179,0.2783551739719837
9396,0.4180229696061224,0.46908431341516554,0.0669417001411356,33761,12294,26.69417001411356,111,0.17341792744428175,0.18635106556043599,0.6402310069952822,0.38808092177364417,0.2916382808566097,0.3202807973697462
4968,0.41805972496868526,0.4488347121493904,0.11568776462924765,42172,3883,8.431223537075235,111,0.10636106103528199,0.3718774143703322,0.5217615245943857,0.35144171488191217,0.25355686237313857,0.39500142274494926
4858,0.41806503666003525,0.43253154672924515,0.15483660840299643,43975,2080,4.516339159700358,111,0.45048076923076924,0.36009615384615384,0.18942307692307692,0.3251165434906197,0.25896532120523025,0.41591813530415006
7547,0.4180889550072696,0.43825302320598947,0.14120073824774726,43347,2708,5.8799261752252745,111,0.21491875923190545,0.1602658788774003,0.6248153618906942,0.33801647172814725,0.2699840819433871,0.3919994463284656
915,0.41812165445765714,0.399884260248207,0.23341656714797526,26094,19961,43.34165671479753,111,0.2863583988778117,0.10801062071038525,0.605630980411803,0.3647581819575381,0.3825017245343757,0.2527400935080861
1963,0.4181327574217467,0.4655127242952214,0.0759526652914993,40342,5713,12.404733470850072,111,0.09802205496236653,0.2805881323297742,0.6213898127078593,0.3637400228050171,0.2611174458380844,0.3751425313568985
6547,0.41813352503158574,0.4844496964759883,0.030507002497014463,38249,7806,16.949299750298554,111,0.5327952856776839,0.3037407122726108,0.16346400204970535,0.2895500535961725,0.2553269366519386,0.45512300975188896
790,0.4181870381342392,0.48283802007251075,0.03458907827597438,38437,7618,16.541092172402564,111,0.5721974271462326,0.10868994486741927,0.3191126279863481,0.28293050966516636,0.29422171345318315,0.4228477768816505
9276,0.4182131651517421,0.4259387793020949,0.17125176419498422,28957,17098,37.12517641949842,111,0.5437478067610246,0.07053456544625103,0.3857176277927243,0.2050281451807853,0.3774907621645889,0.41748109265462585
5367,0.41824882375558003,0.4811677539700555,0.03884485940723048,35055,11000,23.88448594072305,111,0.2500909090909091,0.10363636363636364,0.6462727272727272,0.35609756097560974,0.3137070318071602,0.33019540721723006
7713,0.41827161957851133,0.4682683171237161,0.06989469113017044,33625,12430,26.989469113017044,111,0.1515687851971038,0.2086082059533387,0.6398230088495576,0.3970260223048327,0.2838364312267658,0.3191375464684015
5188,0.4182752622139031,0.46341606661066886,0.08155466290305072,40600,5455,11.844533709694929,111,0.32795600366636113,0.034647112740604946,0.6373968835930339,0.33115763546798027,0.29428571428571426,0.3745566502463054
4789,0.41827666353899173,0.4514490177208256,0.11028118553902944,41923,4132,8.971881446097058,111,0.29598257502420133,0.07260406582768635,0.6314133591481123,0.33420795267514253,0.2823509767907831,0.3834410705340744
2841,0.41831737851666884,0.4737819214336659,0.056845076538920875,39462,6593,14.315492346107913,111,0.09388745639314425,0.44987107538298193,0.4562414682238738,0.3703562921291369,0.23240079063402766,0.3972429172368354
7371,0.418323974467414,0.483473369213913,0.033611985669308425,35296,10759,23.361198566930845,111,0.08904173250302072,0.4901013105307185,0.4208569569662608,0.40446509519492296,0.1944696282864914,0.4010652765185857
6283,0.41836121296186923,0.49019413854269145,0.017631093258061004,36032,10023,21.763109325806102,111,0.5758754863813229,0.19584954604409857,0.22827496757457846,0.26259991119005327,0.2823601243339254,0.4550399644760213
2005,0.41840797368949423,0.481423956706147,0.03886657257626752,38634,7421,16.11334274237325,111,0.2412073844495351,0.5042447109553968,0.25454790459506804,0.34798364135217685,0.21729564632189263,0.4347207123259305
4262,0.4184795281895525,0.4693114623153891,0.06822277711431984,39986,6069,13.177722288568017,111,0.3753501400560224,0.45361674081397263,0.17103311913000493,0.3240134046916421,0.234682138748562,0.44130445655979594
3326,0.4185047300490389,0.49525546664494585,0.006057974161328833,36565,9490,20.605797416132884,111,0.48830347734457324,0.3536354056902002,0.15806111696522657,0.28989470805415013,0.24014768220976343,0.4699576097360864
5056,0.4185805734203297,0.47270065777384257,0.06049288893714039,39630,6425,13.950711106285961,111,0.3321400778210117,0.4985214007782101,0.1693385214007782,0.3305576583396417,0.2254352763058289,0.4440070653545294
6309,0.4185868289552428,0.4899911473573269,0.019020736076430372,37720,8335,18.097926392356964,111,0.08578284343131373,0.3098980203959208,0.6043191361727654,0.384915164369035,0.253287380699894,0.36179745493107107
5448,0.41861907054319525,0.46727319730967193,0.07367278254261211,40237,5818,12.63272174573879,111,0.4034032313509797,0.42454451701615675,0.17205225163286353,0.320277356661779,0.24025150980440887,0.4394711335338122
354,0.41866824325424545,0.49044348823745443,0.018260775160134607,36003,10052,21.826077516013463,111,0.18921607640270593,0.5087544767210506,0.30202944687624356,0.3703024747937672,0.19506707774352136,0.43463044746271146
3129,0.4187236502231162,0.4712744428189817,0.06448811203995225,39814,6241,13.551188796004777,111,0.5664156385194681,0.12321743310366928,0.3103669283768627,0.2938413623348571,0.2855277038227759,0.420630933842367
5572,0.41874576330324464,0.45753248276778635,0.09755726848333512,32351,13704,29.755726848333513,111,0.5595446584938704,0.15418855808523058,0.286266783420899,0.23387221415103088,0.3098513183518284,0.45627646749714074
1252,0.41875618181791463,0.415444393334613,0.19861035718163067,27697,18358,39.861035718163066,111,0.2032901187493191,0.18329883429567492,0.613411046955006,0.4152796331732679,0.3167130014080947,0.2680073654186374
8889,0.4187841206480146,0.4466131670045097,0.12391705569427859,42551,3504,7.608294430572142,111,0.1797945205479452,0.19121004566210045,0.6289954337899544,0.34321167540128317,0.26948837865150055,0.3872999459472163
9608,0.4187961988580744,0.4421459090869584,0.13468678753664098,30641,15414,33.4686787536641,111,0.10970546256649799,0.29726222914233813,0.5930323082911638,0.44198949120459513,0.2465650598870794,0.31144544890832543
6413,0.418835525333653,0.48934712433078903,0.0215611768537618,35851,10204,22.15611768537618,111,0.5167581340650725,0.3222265778126225,0.16101528812230498,0.2778444115924242,0.24682714568631278,0.475328442721263
6884,0.4188537248148244,0.47083983873405144,0.06605146021061775,39886,6169,13.394853978938226,111,0.15837250769978928,0.20051872264548548,0.6411087696547252,0.3574437145865717,0.27327884470741615,0.36927744070601215
5010,0.41886210586344064,0.45905631863829716,0.09436543263489305,32498,13557,29.436543263489305,111,0.3570111381574095,0.034004573283174744,0.6089842885594158,0.3198350667733399,0.35928364822450615,0.32088128500215396
3292,0.4189495207337942,0.4875467428359641,0.02633807404190644,38057,7998,17.366192595809355,111,0.4602400600150037,0.3778444611152788,0.16191547886971744,0.30357095935044803,0.2395091573166566,0.4569198833328954
2117,0.4189506504246404,0.4831064731552173,0.0369992400390837,35140,10915,23.69992400390837,111,0.5723316536875859,0.062482821804855704,0.3651855245075584,0.2557484348321002,0.32598178713716564,0.41826977803073423
1506,0.41902690222219485,0.48268168310478365,0.038323743350342,38609,7446,16.1676256649658,111,0.572119258662369,0.16048885307547678,0.26739188826215415,0.28423424590121477,0.283405423605895,0.43236033049289024
1549,0.41909935827972,0.48335431958035,0.0369992400390837,35140,10915,23.69992400390837,111,0.31717819514429685,0.035455794777828675,0.6473660100778745,0.33500284575981787,0.3343767785998862,0.33062037564029595
